,CONTAINING,SHOOT,FNAME,SHOOT_NUM,FNAME_OG,FULL_OG,FNAME_2K,FULL_2K,COVER
7999,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_216,216,_180422_NYWolf_216_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_216_original.jpg,_180422_NYWolf_216_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_216_2k.jpg,False
8000,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_226,226,_180422_NYWolf_226_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_226_original.jpg,_180422_NYWolf_226_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_226_2k.jpg,False
8001,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_231,231,_180422_NYWolf_231_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_231_original.jpg,_180422_NYWolf_231_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_231_2k.jpg,False
8002,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_253,253,_180422_NYWolf_253_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_253_original.jpg,_180422_NYWolf_253_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_253_2k.jpg,False
8003,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_255,255,_180422_NYWolf_255_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_255_original.jpg,_180422_NYWolf_255_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_255_2k.jpg,False
8004,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_321,321,_180422_NYWolf_321_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_321_original.jpg,_180422_NYWolf_321_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_321_2k.jpg,False
8005,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_352,352,_180422_NYWolf_352_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_352_original.jpg,_180422_NYWolf_352_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_352_2k.jpg,False
8006,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_386,386,_180422_NYWolf_386_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_386_original.jpg,_180422_NYWolf_386_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_386_2k.jpg,False
8007,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_431,431,_180422_NYWolf_431_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_431_original.jpg,_180422_NYWolf_431_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_431_2k.jpg,False
8008,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_478,478,_180422_NYWolf_478_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_478_original.jpg,_180422_NYWolf_478_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_478_2k.jpg,False
8009,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_490,490,_180422_NYWolf_490_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_490_original.jpg,_180422_NYWolf_490_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_490_2k.jpg,False
8010,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_551,551,_180422_NYWolf_551_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_551_original.jpg,_180422_NYWolf_551_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_551_2k.jpg,False
8011,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_563,563,_180422_NYWolf_563_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_563_original.jpg,_180422_NYWolf_563_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_563_2k.jpg,False
8012,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_601,601,_180422_NYWolf_601_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_601_original.jpg,_180422_NYWolf_601_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_601_2k.jpg,False
8013,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_608,608,_180422_NYWolf_608_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_608_original.jpg,_180422_NYWolf_608_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_608_2k.jpg,False
8014,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_611,611,_180422_NYWolf_611_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_611_original.jpg,_180422_NYWolf_611_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_611_2k.jpg,False
8015,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_616,616,_180422_NYWolf_616_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_616_original.jpg,_180422_NYWolf_616_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_616_2k.jpg,False
8016,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_625,625,_180422_NYWolf_625_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_625_original.jpg,_180422_NYWolf_625_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_625_2k.jpg,False
8017,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_637,637,_180422_NYWolf_637_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_637_original.jpg,_180422_NYWolf_637_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_637_2k.jpg,False
8018,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_647,647,_180422_NYWolf_647_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_647_original.jpg,_180422_NYWolf_647_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_647_2k.jpg,False
8019,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_649,649,_180422_NYWolf_649_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_649_original.jpg,_180422_NYWolf_649_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_649_2k.jpg,False
8020,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_661,661,_180422_NYWolf_661_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_661_original.jpg,_180422_NYWolf_661_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_661_2k.jpg,False
8021,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_673,673,_180422_NYWolf_673_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_673_original.jpg,_180422_NYWolf_673_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_673_2k.jpg,False
8022,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_708,708,_180422_NYWolf_708_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_708_original.jpg,_180422_NYWolf_708_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_708_2k.jpg,False
8023,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_711,711,_180422_NYWolf_711_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_711_original.jpg,_180422_NYWolf_711_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_711_2k.jpg,False
8024,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180422_NYWolf_720,720,_180422_NYWolf_720_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_720_original.jpg,_180422_NYWolf_720_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180422_NYWolf_720_2k.jpg,False
8025,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180517_Feeder_058,058,_180517_Feeder_058_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180517_Feeder_058_original.jpg,_180517_Feeder_058_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180517_Feeder_058_2k.jpg,False
8026,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180518_Feeder_185,185,_180518_Feeder_185_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180518_Feeder_185_original.jpg,_180518_Feeder_185_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180518_Feeder_185_2k.jpg,False
8027,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180518_Memorial_Day_137,137,_180518_Memorial_Day_137_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180518_Memorial_Day_137_original.jpg,_180518_Memorial_Day_137_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180518_Memorial_Day_137_2k.jpg,False
8028,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180518_Memorial_Day_145,145,_180518_Memorial_Day_145_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180518_Memorial_Day_145_original.jpg,_180518_Memorial_Day_145_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180518_Memorial_Day_145_2k.jpg,False
8029,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180615_New_Telephoto_095,095,_180615_New_Telephoto_095_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180615_New_Telephoto_095_original.jpg,_180615_New_Telephoto_095_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180615_New_Telephoto_095_2k.jpg,False
8030,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180617_New_Telephoto_098,098,_180617_New_Telephoto_098_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180617_New_Telephoto_098_original.jpg,_180617_New_Telephoto_098_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180617_New_Telephoto_098_2k.jpg,False
8031,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180617_New_Telephoto_099,099,_180617_New_Telephoto_099_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180617_New_Telephoto_099_original.jpg,_180617_New_Telephoto_099_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180617_New_Telephoto_099_2k.jpg,False
8032,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180617_New_Telephoto_101,101,_180617_New_Telephoto_101_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180617_New_Telephoto_101_original.jpg,_180617_New_Telephoto_101_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180617_New_Telephoto_101_2k.jpg,False
8033,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180619_Testing_Feeders_005,005,_180619_Testing_Feeders_005_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180619_Testing_Feeders_005_original.jpg,_180619_Testing_Feeders_005_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180619_Testing_Feeders_005_2k.jpg,False
8034,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180622_Testing_Feeders_029,029,_180622_Testing_Feeders_029_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180622_Testing_Feeders_029_original.jpg,_180622_Testing_Feeders_029_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180622_Testing_Feeders_029_2k.jpg,False
8035,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180622_Testing_Feeders_062,062,_180622_Testing_Feeders_062_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180622_Testing_Feeders_062_original.jpg,_180622_Testing_Feeders_062_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180622_Testing_Feeders_062_2k.jpg,False
8036,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180622_Testing_Feeders_065,065,_180622_Testing_Feeders_065_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180622_Testing_Feeders_065_original.jpg,_180622_Testing_Feeders_065_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180622_Testing_Feeders_065_2k.jpg,False
8037,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180622_Testing_Feeders_070,070,_180622_Testing_Feeders_070_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180622_Testing_Feeders_070_original.jpg,_180622_Testing_Feeders_070_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180622_Testing_Feeders_070_2k.jpg,False
8038,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180622_Testing_Feeders_074,074,_180622_Testing_Feeders_074_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180622_Testing_Feeders_074_original.jpg,_180622_Testing_Feeders_074_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180622_Testing_Feeders_074_2k.jpg,False
8039,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,Cover_180622_Testing_Feeders_078,078,Cover_180622_Testing_Feeders_078_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/Cover_180622_Testing_Feeders_078_original.jpg,Cover_180622_Testing_Feeders_078_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/Cover_180622_Testing_Feeders_078_2k.jpg,True
8040,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180622_Testing_Feeders_101,101,_180622_Testing_Feeders_101_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180622_Testing_Feeders_101_original.jpg,_180622_Testing_Feeders_101_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180622_Testing_Feeders_101_2k.jpg,False
8041,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180626_Testing_Feeders_125,125,_180626_Testing_Feeders_125_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180626_Testing_Feeders_125_original.jpg,_180626_Testing_Feeders_125_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180626_Testing_Feeders_125_2k.jpg,False
8042,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180626_Testing_Feeders_152,152,_180626_Testing_Feeders_152_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180626_Testing_Feeders_152_original.jpg,_180626_Testing_Feeders_152_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180626_Testing_Feeders_152_2k.jpg,False
8043,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180708_Birdwatching_025,025,_180708_Birdwatching_025_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180708_Birdwatching_025_original.jpg,_180708_Birdwatching_025_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180708_Birdwatching_025_2k.jpg,False
8044,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_180902_Oh_Deer_003,003,_180902_Oh_Deer_003_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180902_Oh_Deer_003_original.jpg,_180902_Oh_Deer_003_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_180902_Oh_Deer_003_2k.jpg,False
8045,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_181214_Oh_Deer_0015,0015,_181214_Oh_Deer_0015_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_181214_Oh_Deer_0015_original.jpg,_181214_Oh_Deer_0015_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_181214_Oh_Deer_0015_2k.jpg,False
8046,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_181214_Oh_Deer_0018,0018,_181214_Oh_Deer_0018_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_181214_Oh_Deer_0018_original.jpg,_181214_Oh_Deer_0018_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_181214_Oh_Deer_0018_2k.jpg,False
8047,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_181214_Oh_Deer_0023,0023,_181214_Oh_Deer_0023_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_181214_Oh_Deer_0023_original.jpg,_181214_Oh_Deer_0023_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_181214_Oh_Deer_0023_2k.jpg,False
8048,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Warm_Enough-029,Enough-029,_Warm_Enough-029_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Warm_Enough-029_original.jpg,_Warm_Enough-029_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Warm_Enough-029_2k.jpg,False
8049,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Foxes!-091,Foxes!-091,_Foxes!-091_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Foxes!-091_original.jpg,_Foxes!-091_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Foxes!-091_2k.jpg,False
8050,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Foxes!-111,Foxes!-111,_Foxes!-111_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Foxes!-111_original.jpg,_Foxes!-111_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Foxes!-111_2k.jpg,False
8051,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Sunny_Foxes-013,Foxes-013,_Sunny_Foxes-013_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-013_original.jpg,_Sunny_Foxes-013_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-013_2k.jpg,False
8052,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Sunny_Foxes-025,Foxes-025,_Sunny_Foxes-025_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-025_original.jpg,_Sunny_Foxes-025_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-025_2k.jpg,False
8053,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Sunny_Foxes-028,Foxes-028,_Sunny_Foxes-028_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-028_original.jpg,_Sunny_Foxes-028_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-028_2k.jpg,False
8054,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Sunny_Foxes-032,Foxes-032,_Sunny_Foxes-032_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-032_original.jpg,_Sunny_Foxes-032_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-032_2k.jpg,False
8055,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Sunny_Foxes-057,Foxes-057,_Sunny_Foxes-057_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-057_original.jpg,_Sunny_Foxes-057_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-057_2k.jpg,False
8056,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Sunny_Foxes-076,Foxes-076,_Sunny_Foxes-076_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-076_original.jpg,_Sunny_Foxes-076_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-076_2k.jpg,False
8057,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Sunny_Foxes-105,Foxes-105,_Sunny_Foxes-105_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-105_original.jpg,_Sunny_Foxes-105_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-105_2k.jpg,False
8058,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Sunny_Foxes-106,Foxes-106,_Sunny_Foxes-106_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-106_original.jpg,_Sunny_Foxes-106_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-106_2k.jpg,False
8059,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT,The_Little_Things_we_Miss_in_Life.Wildlife_TLT,_Sunny_Foxes-119,Foxes-119,_Sunny_Foxes-119_original.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-119_original.jpg,_Sunny_Foxes-119_2k.jpg,/photography/The_Little_Things_we_Miss_in_Life/Wildlife_TLT/_Sunny_Foxes-119_2k.jpg,False
